ID,IsSoftwareDev,Age,Gender,BootcampName,BootcampFinish,BootcampLoan,BootcampRecommend,HoursLearning,MonthsProgramming,CityPopulation,CodeEvents,PodcastsListen,ResourcesUse,SchoolDegree
46d79eac522a1780a8f87cd222b7af81,0,26,,Other,0,0,1,30,6,,1,1,4,Bachelor's and Higher
46d2421e17162ffa7f25f5838da63a21,0,25,male,Dev Bootcamp,0,1,1,65,3,"<100,000",0,0,3,Less than Bachelor's
4454c7661fc371fc5f7f26882e55bb94,0,26,female,Other,1,1,0,3,5,"100,000 - 1 million",3,0,3,Less than Bachelor's
43bc27ffb8861b1e9224de9ac36d2aec,1,,,General Assembly,1,1,1,10,15,,2,0,4,
43805681c3a5cd4ec13f02ccf1470002,1,31,female,General Assembly,1,1,0,10,9,>1 million,3,0,4,Bachelor's and Higher
43668c7a2dc9fde60e7c042f52e28c73,0,26,female,Dev Bootcamp,0,1,1,50,5,>1 million,3,0,5,Bachelor's and Higher
434de3c12da5df5ad736a999484c4442,1,30,female,Flatiron School,1,0,1,30,26,>1 million,0,1,0,Bachelor's and Higher
42c76ab74882b0746147de3b5ccf4899,0,36,male,Other,0,0,1,60,3,>1 million,2,2,6,Bachelor's and Higher
424089e356bfff55d4550e23d4558477,1,35,male,The Iron Yard,1,1,1,10,12,"100,000 - 1 million",1,0,3,Bachelor's and Higher
4191e87cf5ffb5d9455bf178897c71ef,1,28,male,Other,1,0,1,7,36,>1 million,1,1,3,Less than Bachelor's
41699481df06817e185a2af055d08ed9,0,24,female,The Iron Yard,0,0,1,60,6,>1 million,2,1,1,Bachelor's and Higher
4140e4c817c5b0f4eeaec399ae3be467,1,48,female,Other,1,0,1,10,27,"<100,000",4,0,5,Bachelor's and Higher
41377a4eca37f514e39ba03468838723,0,47,female,Other,0,0,1,30,6,"<100,000",0,0,3,Less than Bachelor's
409776327958f08ca0d78861fd0e804d,0,32,female,Other,0,1,1,50,2,>1 million,2,0,3,Bachelor's and Higher
409681e8900491f9b67c0070092da3c9,0,34,male,Turing,0,0,1,70,2,"100,000 - 1 million",1,1,5,Bachelor's and Higher
409011ee03eca58aaacca173066bca16,0,,,Other,1,0,1,25,5,,0,0,6,
3ffbae15f1658861efec7172a3a0080a,0,,,Other,1,0,0,20,24,,1,1,1,
3fb1f881b82553db13fdfd155b5d2a31,1,25,female,Turing,1,0,1,4,12,"<100,000",6,1,2,Bachelor's and Higher
3fb1d8b7f284d9c3487c245fc1aac1bb,1,34,male,Prime Digital Academy,1,0,0,5,7,>1 million,1,0,3,Bachelor's and Higher
3f70edcaec20077cad80d0d8ac3cb634,0,35,male,Other,1,1,1,60,14,>1 million,3,4,7,Bachelor's and Higher
3f4291896a6ce6db12c5df8f3b78ddcb,1,38,female,Dev Bootcamp,1,0,1,8,12,>1 million,4,3,6,Bachelor's and Higher
3f27e2eef885dbf51618f714144cfbdc,1,,,Other,1,0,1,40,9,,1,1,6,
3f05951abf09b5dacf00c6c470b7383c,1,57,female,Other,1,0,1,40,12,"100,000 - 1 million",1,0,4,Bachelor's and Higher
3ed9ff95cfda463f6feced7d6653070a,0,25,male,Other,0,1,1,30,5,"100,000 - 1 million",4,0,3,Less than Bachelor's
3ec84bbff1e8d29217eb4bfd78d68d1f,0,30,male,General Assembly,1,1,1,40,24,"<100,000",3,1,3,Bachelor's and Higher
3eb910095e058d12e41338a087d95b80,1,32,female,Other,1,0,1,30,12,>1 million,6,1,5,Less than Bachelor's
3e155baa1cb120433b2345d2c0658e21,1,26,male,Flatiron School,1,1,1,5,6,>1 million,0,0,2,Bachelor's and Higher
3dfa760a0ec6467afdee89b0a1329a9c,1,30,female,Other,1,0,1,50,8,"100,000 - 1 million",3,0,4,Bachelor's and Higher
3dc043789590bede27588428a17cde0a,1,25,female,Other,1,0,1,5,7,"100,000 - 1 million",0,0,4,Bachelor's and Higher
3dac2d76cb358a501e81b6904ed20844,0,52,female,Prime Digital Academy,1,0,1,20,6,>1 million,6,0,6,Less than Bachelor's
3d76b1f5b25108b66abe9ef73976ad31,0,,,Dev Bootcamp,1,1,1,3,36,,3,1,5,
3d15a6c42ffa883d4ba34dd80948b26f,0,34,female,General Assembly,1,0,1,40,12,"100,000 - 1 million",2,3,5,Less than Bachelor's
3c84c335e14a5b2b3c3a954202b28001,1,26,male,Hack Reactor,1,0,1,8,18,>1 million,1,0,1,Bachelor's and Higher
3c72a26767c2cd1506524bb888ee7626,1,,,Other,0,0,1,5,24,,2,2,4,
3c6cf6a9ffa56e7d3e00a40b6d36c45c,1,,,Other,0,0,1,10,24,,3,1,2,
3c3f8b60b3a5aee3f4f2181c785177be,0,39,female,Hackbright Academy,1,0,0,10,32,"100,000 - 1 million",3,0,4,Bachelor's and Higher
3c2516eff22995d144238f44f31f45e5,1,,,Other,0,1,0,12,36,,1,0,5,
3be704cdc0ffc9f18ddaf4c81ef01e1e,0,34,female,Other,1,1,0,10,18,"100,000 - 1 million",5,0,4,Bachelor's and Higher
3bd4628d5d41aaf46305dc38c2f50e17,1,,,General Assembly,1,1,1,,11,,2,0,2,
3bd0680b8d34c532e1bee8b3a77111be,1,28,female,Other,1,0,1,8,9,"100,000 - 1 million",3,0,3,Bachelor's and Higher
3b67fe4b7159a797e0461484ff5b5f11,0,28,male,Other,1,1,1,7,4,"100,000 - 1 million",2,2,2,Bachelor's and Higher
3b61f1ca256de254ef7c6a4b0b356a32,1,29,male,Other,1,0,1,3,15,>1 million,4,0,4,Bachelor's and Higher
3b5c45cd2bd6a88144fb57b202719bf1,1,31,female,Hackbright Academy,1,0,1,20,36,"100,000 - 1 million",8,0,1,Bachelor's and Higher
3adc04caf6f78154f66f308201e7801d,1,31,male,General Assembly,1,0,1,20,18,>1 million,1,0,6,Bachelor's and Higher
3ac89f317991de6ef582f517cf007514,1,21,male,Other,1,0,1,8,24,>1 million,2,0,6,Less than Bachelor's
3a984418fbb53d0f3d5562a0cb0d2bea,0,52,male,Other,1,0,0,12,36,"100,000 - 1 million",1,0,6,Bachelor's and Higher
3a7ca06fe79fcd6fa0f141ad5f03f077,0,37,male,General Assembly,1,0,1,60,3,>1 million,0,2,4,Bachelor's and Higher
3a3aec12812a9572a7af5b3943817193,0,28,male,Hack Reactor,0,1,1,80,12,>1 million,0,0,4,Bachelor's and Higher
39ea63836aa3278393b66d94daeb7dee,0,45,male,Other,0,0,1,5,1,"100,000 - 1 million",1,0,1,Less than Bachelor's
39dba9070810f12eee1a7f0893d2cbef,1,21,male,Other,1,1,1,30,18,"100,000 - 1 million",1,0,7,Less than Bachelor's
39db11aede8146e4aea3c45942749e02,0,36,female,Other,1,1,0,40,4,>1 million,3,0,3,Bachelor's and Higher
39bec1b98930348f95875c97a4aa53f3,0,41,male,Other,1,1,0,10,3,>1 million,0,0,6,Less than Bachelor's
38d203bfa9156d4e50658a9c59d8b888,0,26,male,Other,1,1,0,20,6,"100,000 - 1 million",2,1,3,Bachelor's and Higher
38bd1f50fcdb46894195f8e82e112acf,0,28,male,Other,1,0,0,40,5,>1 million,2,0,3,Bachelor's and Higher
385793143e35bee6b65a2afc8c927719,1,34,male,Other,1,0,1,5,20,"100,000 - 1 million",0,0,5,Bachelor's and Higher
381d55b90487d69b0337d439f4ba901b,1,39,male,Other,1,0,0,20,6,"100,000 - 1 million",1,1,3,Less than Bachelor's
37786e4bed5e889686ba98275d0c7b5b,1,25,male,App Academy,1,0,1,3,15,>1 million,2,0,1,Bachelor's and Higher
37383b7a9f497ac6d0c15fee3383c0bc,0,32,female,Dev Bootcamp,0,0,1,20,5,>1 million,3,0,5,Bachelor's and Higher
372d980bd3f1670952528a7425dc4639,1,26,female,Prime Digital Academy,1,1,1,,12,"100,000 - 1 million",1,0,3,Bachelor's and Higher
36e6dd965e57d7f538701f292d3b982f,0,21,male,Turing,0,1,1,60,2,"100,000 - 1 million",2,0,1,Less than Bachelor's
365e3540d2fdbea1f1aef168109e43cc,0,27,female,Other,0,0,1,40,1,>1 million,0,0,1,Bachelor's and Higher
35c1c1d3c7ed9e4fafbea3cffb21701c,0,45,male,Other,1,0,1,60,6,"100,000 - 1 million",4,0,5,Bachelor's and Higher
35419e2d9b47be54139032884b44acd1,1,32,male,Other,1,1,1,20,11,>1 million,2,1,8,Bachelor's and Higher
34c3ccdb75e75eea3118594707274918,1,22,male,General Assembly,1,1,1,10,24,"100,000 - 1 million",3,2,2,Less than Bachelor's
339e20b8099faf4936b8bbb5c0b738ea,1,29,female,General Assembly,1,0,1,12,12,>1 million,1,2,2,Bachelor's and Higher
33022285ef47dfdb0502918ec662e0bc,1,31,male,Other,1,1,1,10,24,"100,000 - 1 million",0,0,10,Bachelor's and Higher
32fa6e7ac51f6ba25217760c7d63103a,1,31,male,General Assembly,1,0,1,5,4,>1 million,1,1,2,Bachelor's and Higher
31f3610da50fd492a8c41df1b54f2f88,0,44,male,Turing,0,0,1,60,15,>1 million,0,1,6,Bachelor's and Higher
31ca162ff000e14c370e950e13161393,0,32,male,Other,1,0,0,6,12,>1 million,4,7,3,Bachelor's and Higher
31a27a036ddd772fea02faa8ed134c02,1,33,male,General Assembly,1,1,1,6,6,>1 million,1,0,3,Less than Bachelor's
31955eee97856690a8940f503cf42307,0,35,female,Other,0,0,1,8,3,>1 million,0,0,5,Less than Bachelor's
31011e20fc4090528c2db882fa622c7a,0,42,male,Other,0,0,1,70,3,>1 million,2,0,2,Less than Bachelor's
30f0644bee7c8042d6ed7f4a5bc13426,1,32,male,Hack Reactor,1,0,1,,36,"100,000 - 1 million",1,0,3,Bachelor's and Higher
309813b408a2581a169b9ffdcf36f3f5,0,24,female,Other,1,0,1,20,18,>1 million,5,0,3,Bachelor's and Higher
3075da86152e1371659e0daa515f5e5c,1,24,female,Other,1,1,0,5,24,>1 million,4,1,2,Less than Bachelor's
303da0b7d023e0bc2c919e145d77dbcb,0,30,male,App Academy,0,1,1,10,12,"<100,000",2,1,5,Bachelor's and Higher
2f8ed6cf3b7b89a08f3ed6384d1a93e2,0,47,female,Other,1,0,1,10,3,"100,000 - 1 million",2,0,2,Bachelor's and Higher
2f7048a46f7a517f8682427676fdd37b,1,26,male,General Assembly,1,0,1,5,12,>1 million,2,1,3,Bachelor's and Higher
2f6745d700f21f23b35a2a15ba7e3dfb,0,32,male,Other,1,1,1,30,5,>1 million,0,0,3,Bachelor's and Higher
2f19f86ea464e8795fbfce8609f4eb9a,1,30,male,The Iron Yard,1,0,1,10,36,"100,000 - 1 million",1,1,5,Bachelor's and Higher
2f05fdcc2cd7a13a80850a60112fe205,0,22,male,Other,0,1,0,20,3,"100,000 - 1 million",1,1,1,Less than Bachelor's
2ef0fb15a9a9f97caf7458cf5ab8a9bf,0,27,female,Dev Bootcamp,0,1,1,15,12,"100,000 - 1 million",0,0,5,Bachelor's and Higher
2e8c10b538adc6cd41d610a993486eda,1,23,male,Other,1,0,1,20,2,>1 million,1,0,11,Bachelor's and Higher
2e5e310f2b3889942947c465fd04a8b1,0,56,female,Other,1,0,1,10,6,"100,000 - 1 million",2,1,6,Bachelor's and Higher
2d6244fc78c9f5e487d033a57485f97f,1,,,Other,1,0,1,10,36,,1,2,3,
2d221aa22bd285317522bf01b3598c78,0,38,male,Other,1,0,0,20,6,>1 million,4,4,8,Less than Bachelor's
2d1ea9470f86df187de5068c2aeadf90,0,24,female,Other,0,0,1,40,11,"100,000 - 1 million",2,0,3,Bachelor's and Higher
2be5d45d7ff97e68e15c80fe3f9cb3b4,1,28,female,Other,1,1,1,5,22,"100,000 - 1 million",5,2,1,Bachelor's and Higher
2b3253c2cc59e58cde6429c391ed03f8,1,46,female,The Iron Yard,1,1,1,5,10,>1 million,3,0,4,Bachelor's and Higher
2b261b052c47007a80308ea40a0f9098,0,24,male,Other,1,0,1,40,30,"<100,000",3,1,4,Less than Bachelor's
2b0dd044c4277e04372560c99da81f02,0,30,female,Other,1,1,0,15,8,>1 million,3,0,3,Bachelor's and Higher
2b04e980985134366a250e24d8dc17c9,0,,,Other,1,0,1,15,12,,2,0,1,
2af56dffb643186e4cd52c3fe662ee2a,0,25,male,Prime Digital Academy,0,1,1,9,1,"100,000 - 1 million",0,1,3,Bachelor's and Higher
2acdf000db84df878f22b597c36e4d81,0,26,male,Other,1,1,0,12,12,"<100,000",1,0,2,Less than Bachelor's
2ac41040933c5021ba36825b090ee630,1,42,male,Other,1,0,1,20,6,>1 million,4,0,3,Less than Bachelor's
2aaec5c1ee996bd261170a15db35faed,0,25,female,Flatiron School,0,0,1,70,15,>1 million,3,0,2,Bachelor's and Higher
2a9b39669f8ced54d34459b6a9aa6f42,0,44,male,Other,1,0,1,3,36,"<100,000",2,2,4,Bachelor's and Higher
2a41fe333c9d125991e187a73068e7ed,0,37,female,Prime Digital Academy,1,1,1,10,6,"100,000 - 1 million",9,3,6,Bachelor's and Higher
29e6b820923e033832137d9e274dbcd9,1,47,female,Other,1,0,1,5,15,"100,000 - 1 million",4,1,3,Bachelor's and Higher
29d3ced5d555cbc87d8a627a93e9ea37,0,,,General Assembly,1,1,1,1,15,,0,0,2,
29b7ea5580d20503bd88b93ca45daa60,1,41,female,Other,1,0,1,10,26,>1 million,5,3,3,Bachelor's and Higher
28db716fc33cc961b77c7c32a42560f9,1,26,female,General Assembly,1,1,1,2,11,>1 million,3,1,1,Bachelor's and Higher
28d8804792e14adee85fe5d3a126d054,0,37,female,Prime Digital Academy,0,1,1,50,3,"100,000 - 1 million",3,0,3,Bachelor's and Higher
28966268e242202407b614c2c77fed51,1,26,male,Other,1,0,1,25,5,>1 million,1,0,3,Bachelor's and Higher
279331a8d854b25b0e6fea2839d673ce,1,31,male,Other,1,0,1,2,18,>1 million,1,0,6,Bachelor's and Higher
27697a8a33e64e62784fc8dd3f53a7d6,0,30,female,General Assembly,0,0,1,50,1,>1 million,1,1,2,Bachelor's and Higher
271324055051385f9a1ed7248cb274c7,1,26,male,Other,1,1,1,3,3,"<100,000",1,1,1,Less than Bachelor's
26f168d2a549b90a66000826e40fd250,1,41,male,Other,1,1,0,10,18,"100,000 - 1 million",0,2,6,Bachelor's and Higher
26de6e0a9cc1fcd9da0b86d0a5b84d44,1,27,female,General Assembly,1,1,0,4,8,"100,000 - 1 million",3,1,2,Bachelor's and Higher
26d6a48d0a8c5d37f60f326afe956637,0,33,male,Other,0,0,1,30,4,"100,000 - 1 million",0,1,3,Bachelor's and Higher
26b9882f7ae63cf0f56f9634491732c6,1,27,female,Other,1,0,1,6,9,"<100,000",3,3,5,Bachelor's and Higher
26b7374afe07f23962b56fa496c99e08,1,30,female,Other,1,0,1,,2,>1 million,0,0,3,Bachelor's and Higher
26737a08c1f604aab9c4124ac18b5682,1,,,Flatiron School,1,1,1,40,13,,2,0,1,
26358b9a123d6b9c3633b9a08aca63a8,1,30,male,The Iron Yard,1,1,1,12,14,"100,000 - 1 million",2,0,3,Less than Bachelor's
26057570b562a1e1a0caf249e25713f2,0,,,Other,1,0,1,50,5,,2,0,3,
25ea66d1613caf7c85218f43f8817e89,0,,,Other,1,0,0,30,12,,1,0,7,
25e10e94b3a6840a5ad14176452bc5e4,1,31,male,Other,1,1,0,40,12,"100,000 - 1 million",1,0,6,Bachelor's and Higher
258be22a7ae649e08dcde8fb6963eeeb,0,50,female,Other,1,1,0,20,12,"100,000 - 1 million",3,0,2,Less than Bachelor's
25889e32d3c80cc2a3be43eae7ff1394,1,34,male,Other,1,0,1,5,18,>1 million,2,3,2,Less than Bachelor's
255695b1e9a94965fb05979b6ef057fb,0,,,Other,1,0,1,2,18,,0,1,3,
249c55d35f1ddb50b6978ebd3d58c8fe,0,34,male,Other,1,0,0,15,1,"100,000 - 1 million",3,0,9,Bachelor's and Higher
248d7b87ee1e4df5b89d8dd0e2b7aac2,0,28,female,Other,1,1,1,15,16,>1 million,3,2,5,Bachelor's and Higher
24773f02caaaf9cbd6407a7814d364c6,1,25,female,Dev Bootcamp,1,1,1,30,12,"100,000 - 1 million",5,1,3,Bachelor's and Higher
2449bbed6f595412fac9642d21a56490,1,,,Dev Bootcamp,0,0,1,5,36,,1,2,2,
24375be032dff8b275098777fdfcf0b8,0,35,male,Other,0,0,0,30,6,>1 million,0,0,4,Bachelor's and Higher
2426113ece1a8861ec3398969da62d28,0,20,male,Other,1,1,0,14,12,>1 million,4,1,10,Less than Bachelor's
23f383b1db1584c1409af6425e30a35f,1,31,female,The Iron Yard,1,1,1,10,12,>1 million,1,0,6,Bachelor's and Higher
23e6dbc85cec2a4555a39ec9ba75e717,1,26,male,Other,1,0,1,2,18,>1 million,2,1,7,Bachelor's and Higher
23b852b9b9db1b28d2a067198f6a6643,1,27,male,Dev Bootcamp,1,0,1,20,36,>1 million,3,0,7,Bachelor's and Higher
23a759481f003e37c71c9f9498dc4823,0,31,male,General Assembly,1,0,1,30,10,>1 million,2,0,5,Bachelor's and Higher
236e86bb03edd3921dca7ebd800dec5a,0,,,Other,0,0,1,5,12,,1,0,3,
234a42c034f0be0c2681c84a441cb69b,0,44,female,Other,1,0,1,40,12,"100,000 - 1 million",1,1,5,Less than Bachelor's
23417270e2d774c51426d8728b966fe5,0,33,male,Other,0,0,1,20,14,>1 million,0,1,2,Less than Bachelor's
2330b481f86e68ca7882443b56703146,0,,,General Assembly,1,0,1,30,3,,2,0,4,
22d2a24475941395e5a61a49f8aec590,0,30,male,Turing,0,0,1,60,6,"100,000 - 1 million",1,0,1,Bachelor's and Higher
22b058ae3481f76b2eefc32edab34293,1,31,female,Other,1,0,1,8,12,>1 million,2,2,2,Bachelor's and Higher
2244b229bf649110a109c50d22b54b8f,0,23,female,Turing,0,1,1,60,4,"100,000 - 1 million",1,0,1,Bachelor's and Higher
21dd737d0f14f56a8e057235397883af,1,37,female,Hackbright Academy,1,0,0,10,24,>1 million,2,0,3,Bachelor's and Higher
21d7f90debb4c14888f06eae92c1205b,0,,,Other,1,1,0,10,7,,1,0,2,
209716e3704c9e9529cf2eae66a3e9e5,0,31,male,Other,1,0,0,20,12,>1 million,1,0,5,Bachelor's and Higher
208ba4aac22c67808af6da25c1bee3f0,0,32,female,Flatiron School,0,0,1,50,17,>1 million,2,0,8,Bachelor's and Higher
207062b4c5737d60f3ac3023c5fb63fa,0,39,male,Other,0,1,0,10,12,"<100,000",0,0,2,Less than Bachelor's
204192dcdeb75f78417b0531dd868160,1,30,male,Other,0,0,1,100,30,"100,000 - 1 million",1,0,3,Less than Bachelor's
1ff0c82ec7e5cd1a87f72eb334c53697,0,21,male,Other,0,0,1,20,15,"100,000 - 1 million",3,0,2,Less than Bachelor's
1fb038cc86375bed7a1cef402cf926fb,0,45,female,Other,1,1,0,10,9,"100,000 - 1 million",0,0,5,Bachelor's and Higher
1f87d8ef3f7da15086936f525fc68a9e,1,34,male,The Iron Yard,1,1,1,5,12,"<100,000",4,0,7,Less than Bachelor's
1f61411fa9016cad7457f7c169db395d,0,54,female,Other,0,0,0,20,6,>1 million,0,1,2,Bachelor's and Higher
1f4a52758a4c5e9b6810e43237d610d0,0,30,female,Prime Digital Academy,0,0,1,50,3,"100,000 - 1 million",1,0,4,Bachelor's and Higher
1eb43e5a3988b9068622ef62875e107a,0,27,male,Other,1,0,1,8,12,"100,000 - 1 million",3,0,5,Bachelor's and Higher
1e5bfdb24410bd70f1c71ac9d14a65f7,0,32,male,General Assembly,1,0,0,30,12,,1,0,3,Bachelor's and Higher
1e39338f803be582428048ad701e7588,0,28,,Other,1,1,0,30,10,>1 million,1,2,2,Less than Bachelor's
1dc3c6f75d615037ff46609835213001,0,49,female,Flatiron School,1,1,1,30,36,>1 million,4,1,2,Bachelor's and Higher
1da61059d3524e8f4170f50f41968ce3,0,50,female,Other,1,0,1,24,17,"100,000 - 1 million",8,1,3,Bachelor's and Higher
1d940cf491b61d60c478830c3fdd78ab,1,22,female,Other,1,0,1,,10,"100,000 - 1 million",5,0,1,Bachelor's and Higher
1d631efdcc886b57ba0c180f207bffd1,0,24,male,Other,0,0,0,20,2,"<100,000",1,0,3,Less than Bachelor's
1d5b9b1faae508626f53dc7a2e5bc18e,1,,,General Assembly,1,1,1,5,32,,0,0,2,
1d245d32c9325c4da4646ed6a9ade793,0,49,female,Dev Bootcamp,0,0,0,60,7,>1 million,5,0,4,Bachelor's and Higher
1d1de49759453a649609b327772e59af,0,29,male,General Assembly,0,1,1,40,3,>1 million,1,0,2,Bachelor's and Higher
1cf9a68da8dc3d43eef57a1c4df4d52d,0,45,female,Prime Digital Academy,0,0,1,50,24,"100,000 - 1 million",5,0,2,Bachelor's and Higher
1bbf85debe8c8378b9a643b83e260def,1,22,male,Other,0,0,1,35,36,>1 million,2,2,3,Bachelor's and Higher
1b55ea38c640bf47ed122708dbd71880,0,,,Flatiron School,1,0,1,5,9,,0,0,2,
1b003ad8b2fe921634c3cb7b1436118f,1,31,female,Turing,1,0,1,5,10,"100,000 - 1 million",2,1,2,Bachelor's and Higher
1acee35de1871136d0a10ff977cc78a6,1,40,female,Other,1,0,1,55,15,>1 million,5,1,4,Bachelor's and Higher
1aaf314cde0bb2e09b4976bd99624d39,1,39,male,General Assembly,1,0,1,5,12,>1 million,1,0,4,Less than Bachelor's
1aa69c133cc89103a2d1bfe7f5ac9a36,0,35,male,Other,1,1,1,10,9,>1 million,3,0,2,Less than Bachelor's
1a8fdc7941762f99ef24409ce66a4ee2,1,,,Other,1,0,1,100,24,,1,1,0,
1a15e40350c290c0fc1be0d04b09a4e2,0,27,male,Other,1,0,1,40,5,"100,000 - 1 million",2,0,3,Less than Bachelor's
1a124244c3f5501bc0a5c96ff2387cc0,0,32,male,Other,1,0,0,20,6,"100,000 - 1 million",1,2,6,Bachelor's and Higher
19b58ffbeab3c0f9b2d6b994e48b54b3,1,,female,Prime Digital Academy,1,0,1,8,8,,1,0,4,
1945d4639e77e0b0ad4a73d037059f9a,0,31,male,Prime Digital Academy,1,1,0,30,12,"<100,000",0,0,3,Less than Bachelor's
191970be8bda3984bfbf8162913c501b,1,33,female,The Iron Yard,1,0,1,5,16,>1 million,3,4,6,Bachelor's and Higher
19138e9235b81cff5632354b6f266ec0,0,43,female,Flatiron School,1,0,1,40,8,"<100,000",4,2,4,Less than Bachelor's
18fd261a41798e41014828f0ff638d97,1,28,male,Turing,1,0,1,10,16,"<100,000",2,1,2,Bachelor's and Higher
18f76bff0ed798ddea23b0a136a054b1,1,39,female,Other,1,0,1,40,9,>1 million,0,0,4,Bachelor's and Higher
18d0d1ac82c92b6d37a7893cd7b0c871,0,,,Hackbright Academy,1,0,1,40,4,,0,0,2,
17d073795294a11ced5dec12364c4c8a,0,24,male,Other,0,0,1,20,3,>1 million,0,0,3,Bachelor's and Higher
17a20f556a39780edd17dfe07c972c2d,0,26,male,Other,0,0,1,30,1,>1 million,2,0,5,Less than Bachelor's
172bb6717be61da0d2b467ca702cc847,0,18,male,Other,0,0,0,3,1,"<100,000",1,1,1,Less than Bachelor's
16f363ce4c452cf45333df8892a9e790,0,30,male,Other,0,0,1,40,1,>1 million,2,2,6,Bachelor's and Higher
1654bb7a9c435a22842614885b1779d7,0,33,male,Other,1,1,0,30,30,>1 million,4,0,3,
1649c17f5891ee447e9bdf4c3ba75445,0,21,male,Other,0,0,1,21,12,"100,000 - 1 million",1,1,1,Less than Bachelor's
159bac3a357881706ba8f3b95d0a9127,1,,,Other,0,0,0,10,24,,5,0,4,
1564e693ba4b1089cdba9caa8978b377,0,36,male,Other,1,1,0,30,20,>1 million,3,1,3,Bachelor's and Higher
1508c30c4b217cc8b3df64879525e788,1,28,male,Other,1,0,1,10,26,"100,000 - 1 million",2,1,6,Bachelor's and Higher
14ead1bcaeb83f71c6d2571e098443ea,0,45,female,Other,0,0,1,60,6,>1 million,2,1,5,Bachelor's and Higher
1494c3dfa34aa3a02a70009cf4f1838e,0,27,male,General Assembly,1,0,0,26,15,>1 million,0,0,7,Bachelor's and Higher
146eea3b37f992d98b5c35ee9182fc02,0,25,male,Hack Reactor,0,0,1,50,6,"100,000 - 1 million",2,0,2,Bachelor's and Higher
145ef7a2db8f6638a2351c04f8e163bb,1,25,male,The Iron Yard,1,0,1,10,24,"100,000 - 1 million",2,1,2,Bachelor's and Higher
143265f0182f284f3356498edb2f111b,0,,,Other,0,0,1,80,3,,1,0,2,
13bb93cb4200f2544749804355992781,0,24,female,Hackbright Academy,0,1,1,50,9,"100,000 - 1 million",0,0,3,Bachelor's and Higher
138966225c902801c882018efdc317a9,0,38,female,Prime Digital Academy,1,0,1,25,4,>1 million,5,0,2,Bachelor's and Higher
12ad8846f73ba2e9362de985f86ba3de,0,27,male,Other,1,0,1,1,3,"100,000 - 1 million",0,0,2,Bachelor's and Higher
12751c00867b2f978090b0db96ab3dac,0,24,male,Prime Digital Academy,0,0,1,12,1,"100,000 - 1 million",0,0,4,Bachelor's and Higher
1215681cf644ec340cf926d9d7b1acdb,0,34,male,Other,0,1,1,72,1,>1 million,0,0,3,Less than Bachelor's
11fa6e297fe3bf91028eeec5be5662f0,1,29,male,Other,1,0,0,25,24,"100,000 - 1 million",2,0,1,Bachelor's and Higher
117f4e2c49409a5202d0a69c99b9c4c1,1,32,male,Other,1,0,1,65,18,"100,000 - 1 million",3,0,3,Less than Bachelor's
116817f3b8678b16cca6da7be51c1feb,1,28,male,Other,1,1,1,10,6,>1 million,2,3,3,Bachelor's and Higher
116483fd9a4e6d6acf17c7cb551014a5,0,32,male,Other,0,1,1,45,4,"100,000 - 1 million",1,1,3,Bachelor's and Higher
11487aa9c26e74a2a7bc517ffe5c7c05,0,31,male,Flatiron School,0,0,1,40,3,>1 million,0,0,2,Bachelor's and Higher
111e3d1969f0fc1c11153832eba70673,1,28,female,Other,1,0,1,20,26,>1 million,4,0,4,Bachelor's and Higher
0ff3427084f1236d034c58b9e88b1c59,1,,,Other,1,0,1,5,12,,1,0,2,
0fc94812c91456b3cf24b7d4d55dfcbb,0,58,female,Other,0,1,1,45,3,"100,000 - 1 million",1,3,3,Bachelor's and Higher
0fa8887616cfc5fc108fc9df5a88e2d8,0,32,male,Other,0,0,1,16,6,"100,000 - 1 million",1,0,5,Bachelor's and Higher
0f964c5bcbd1783c0573d42de0bbd761,0,,,Turing,1,1,1,40,10,,3,1,4,
0f2b1bf64d1ad9eb2068e98bbad37cb0,0,43,female,Other,1,0,1,40,20,"100,000 - 1 million",4,0,4,Less than Bachelor's
0ee0a175b0d2f404207921ceca696735,0,30,female,Turing,0,1,1,55,3,>1 million,2,0,3,Bachelor's and Higher
0ed011429ead728d1d90011a5c600a59,1,30,female,Hack Reactor,1,0,1,5,12,"100,000 - 1 million",1,0,4,Bachelor's and Higher
0e6a5d3f876e2819f23028d269d0b69b,0,30,male,Other,1,1,1,16,12,"100,000 - 1 million",2,4,12,Less than Bachelor's
0e33e4e236782d5cd4adb9d23b194c41,0,,,Other,0,0,1,70,6,,0,0,2,
0e09f38f1e91174a50767dc94a5ab6e3,0,36,male,Flatiron School,0,0,1,65,7,>1 million,0,0,2,Bachelor's and Higher
0dd4be43455f2d4321910d1fa626f83b,1,30,female,Dev Bootcamp,1,0,1,10,12,>1 million,4,0,5,Bachelor's and Higher
0d8d90854d427724b081e59f9257e4a4,1,26,male,Hack Reactor,1,0,1,20,24,"100,000 - 1 million",0,1,11,Less than Bachelor's
0d55676442412db96f43670298ffcab0,1,28,female,Hack Reactor,1,1,1,10,13,"100,000 - 1 million",1,1,1,Bachelor's and Higher
0d49db512e9d6249969dfe521d0d2d26,1,26,male,Other,0,0,0,10,20,"100,000 - 1 million",0,0,3,Bachelor's and Higher
0d30940ba3230051cfd1b609e4884f3d,1,24,female,Other,1,1,1,15,30,>1 million,5,0,2,Bachelor's and Higher
0caca6f9a6f7df46418de55f01b30269,0,41,male,General Assembly,1,1,1,25,6,"100,000 - 1 million",1,1,3,Bachelor's and Higher
